filename,bounded,terminating,simple,tnont,hard,fpcalls,fpargs,cfgblocks,maxindeg,sloopytime,sloopylooptime,sloopycfgtime,sloopyparsing
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--staging--iio--dds--ad9852.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,12,400,14,3,383
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--staging--comedi--drivers--8255.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,40,40,80,0,20,3.33333,1.9802,3,5,516,114,16,386
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-purpletv.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,119,12,0,107
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--hid--hid-sunplus.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,5,284,1,2,281
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--net--wireless--wl1251--wl1251_spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,1.9802,1.92308,3,10,587,27,13,547
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-kworld-315u.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,126,12,1,113
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--staging--zram--zram.ko-ldv_main1_sequence_infinite_withcheck_stateful.cil.out.c,11.1111,11.1111,22.2222,0,77.7778,0.347222,0.206612,13,6,872,146,13,713
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-gotview7135.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,131,4,1,126
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--serial--spcp8x5.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,20,20,60,0,40,0,0,3,16,616,94,9,513
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-terratec-slim-2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,123,4,0,119
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--usb--storage--ums-jumpshot.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,50,0,50,0,0,3,17,773,198,5,570
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--i2c--busses--i2c-stub.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,80,80,80,0,20,0,0,3,7,455,124,8,323
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-avertv-303.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,99,13,1,85
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-rc6-mce.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,134,9,0,125
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--mtd--maps--netsc520.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,237,17,10,210
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--clocksource--cs5535-clockevt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,6,196,20,4,172
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--input--misc--ad714x-spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,1.5873,2.73973,3,3,401,18,2,381
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--net--phy--icplus.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,50,50,50,0,50,0,0,3,6,491,36,8,447
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--i2c--busses--i2c-stub.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,80,80,80,0,20,0,0,3,7,493,119,9,365
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-kworld-315u.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,129,1,1,127
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-cinergy.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,135,10,1,124
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-avermedia-m135a.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,132,1,0,131
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--regulator--wm8400-regulator.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,75,100,0,0,3,18,393,17,24,352
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-total-media-in-hand.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,126,2,1,123
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--watchdog--machzwd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,50,0,50,0,0,3,7,325,49,3,273
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-avertv-303.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,145,10,5,130
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-alauda.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,22.7273,40.9091,63.6364,0,36.3636,0,0,3,11,1377,321,17,1039
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--ata--pata_netcell.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,4,418,15,1,402
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-pinnacle-grey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,130,9,10,111
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--pps--clients--pps-ktimer.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,3.0303,3.7037,3,2,226,13,1,212
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--net--ppp--bsd_comp.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,18.1818,27.2727,27.2727,0,72.7273,0,0,3,12,886,452,17,417
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-avermedia-m733a-rm-k6.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,140,2,1,137
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--touchscreen--touchright.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,5,327,16,2,309
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--char--ramoops.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,3.84615,2.85714,3,6,242,32,1,209
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--misc--c2port--c2port-duramar2150.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,7,173,12,1,160
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--net--arcnet--rfc1201.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,8,738,22,28,688
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--staging--zram--zram.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,22.2222,22.2222,33.3333,0,66.6667,0.338983,0.200401,12,6,852,133,14,705
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--target--loopback--tcm_loop.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,50,100,0.327869,0.176991,3,11,1141,33,18,1090
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--usb--storage--ums-datafab.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,50,0,50,0,0,3,16,903,252,8,643
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--misc--tifm_core.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,25,25,37.5,50,62.5,0,0,3,9,654,64,34,556
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--dvb--dvb-usb--dvb-usb-ttusb2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,50,50,50,0,50,0,0,3,18,1007,152,22,833
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--cpufreq--pcc-cpufreq.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,50,50,50,0,50,0,0,3,8,538,30,3,505
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-flydvb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,115,3,0,112
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-it913x-v2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,134,2,2,130
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--mtd--tests--mtd_pagetest.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,66.6667,66.6667,93.3333,0,6.66667,0,0,3,12,662,264,8,390
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--misc--isl29020.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,6,347,9,14,324
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--video--gspca--gspca_pac207.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,50,0,50,0,0,3,10,543,91,3,449
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--uio--uio_aec.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,4,340,7,3,330
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--net--wireless--orinoco--orinoco_nortel.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,25,0,75,3.4188,3.72671,3,7,559,51,0,508
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--net--phy--qsemi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,5,399,3,1,395
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--acpi--fan.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,9,399,13,4,382
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--serial--qcaux.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,346,7,0,339
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--serial--ipw.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,7,479,23,0,456
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-sddr09.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,29.1667,50,79.1667,0,20.8333,0,0,3,14,1269,454,27,788
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--input--serio--ct82c710.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,50,50,50,0,50,2.46914,3.09278,3,4,340,50,1,289
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-freecom.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,25,37.5,50,0,50,0,0,3,20,780,223,17,540
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--rtc--rtc-m41t94.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,5,432,18,6,408
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--serio--parkbd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,2.32558,6.52174,3,4,309,19,2,288
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--platform--x86--asus-nb-wmi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,349,5,1,343
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--usb--serial--ipw.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,7,438,39,5,394
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--hid--hid-monterey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,5,333,4,0,329
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--atm--xusbatm.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,60,0,40,0,0,3,6,786,133,3,650
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--regulator--max8649.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,12,473,53,7,413
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--net--phy--smsc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,17,484,11,13,460
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--hwmon--asus_atk0110.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,9.09091,0,90.9091,1.78571,1.04348,3,8,1050,211,17,822
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--video--backlight--tdo24m.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,9,444,81,5,358
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--dvb--frontends--isl6421.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,4,352,4,0,348
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--isdn--hardware--avm--t1pci.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,2.38095,2.04082,3,5,318,23,11,284
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--usb--dwc3--dwc3-pci.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,4,324,4,1,319
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-tt-1500.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,114,6,0,108
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--auxdisplay--cfag12864b.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,293,73,13,207
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--staging--media--cxd2099--cxd2099.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,50,50,50,0,50,0,0,3,32,594,50,14,530
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--video--videobuf-vmalloc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,10,10,10,80,90,0,0,3,8,507,90,5,412
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--staging--iio--addac--adt7316-i2c.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,66.6667,0,33.3333,0,0,3,7,384,59,0,325
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-genius-tvgo-a11mce.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,122,15,2,105
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--misc--eeprom--eeprom_93xx46.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,4,474,68,14,392
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--input--touchscreen--cyttsp_spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,66.6667,66.6667,66.6667,0,33.3333,0,0,3,5,457,76,5,376
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--video--backlight--ltv350qv.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,8,487,10,23,454
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--input--touchscreen--ad7879-spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,6,391,30,1,360
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--net--irda--ma600-sir.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,7,534,14,0,520
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--staging--iio--dds--ad9850.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,301,10,2,289
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--spi--spi-tle62x0.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,14.2857,14.2857,14.2857,0,85.7143,0,0,3,5,530,114,2,414
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--mfd--wm8400-core.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,22.2222,33.3333,77.7778,0,0,3,6,584,108,5,471
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-digitalnow-tinytwin.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,117,1,12,104
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--misc--mma8450.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,4,353,19,6,328
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--w1--slaves--w1_ds2423.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,50,75,0,25,0,0,3,4,470,224,2,244
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--net--phy--lxt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,9,463,12,1,450
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--video--backlight--lms283gf05.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,16.6667,0,83.3333,0,0,3,4,524,101,7,416
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--touchscreen--penmount.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,33.3333,33.3333,66.6667,0,33.3333,0,0,3,5,438,54,6,378
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--media--rc--keymaps--rc-azurewave-ad-tu700.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,104,14,0,90
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds3234.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,5,367,16,3,348
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-ati-x10.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,2,115,3,1,111
,,,,,,,,,,,,,
../../../data/c/ldv-linux-3.4-simple/32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--mfd--rdc321x-southbridge.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,0,0,0,0,100,0,0,3,3,263,14,0,249
,,,,,,,,,,,,,
